合约名称,时间,最新成交价,开仓价格,平仓价格
SPY250613P00600000,2025-06-13 13:11:49,1.05,,
SPY250613P00601000,2025-06-13 13:11:49,1.57,,
SPY250613P00599000,2025-06-13 13:11:53,0.7,,
SPY250613P00600000,2025-06-13 13:11:53,1.12,,
SPY250613P00601000,2025-06-13 13:11:53,1.61,,
SPY250613P00599000,2025-06-13 13:11:57,0.7,,
SPY250613P00600000,2025-06-13 13:11:57,1.07,,
SPY250613P00601000,2025-06-13 13:11:57,1.63,,
SPY250613P00599000,2025-06-13 13:12:01,0.74,,
SPY250613P00600000,2025-06-13 13:12:01,1.12,,
SPY250613P00601000,2025-06-13 13:12:01,1.61,,
SPY250613P00599000,2025-06-13 13:12:05,0.75,,
SPY250613P00600000,2025-06-13 13:12:05,1.19,,
SPY250613P00601000,2025-06-13 13:12:05,1.72,,
SPY250613P00599000,2025-06-13 13:12:09,0.76,,
SPY250613P00600000,2025-06-13 13:12:09,1.14,,
SPY250613P00601000,2025-06-13 13:12:09,1.73,,
SPY250613P00599000,2025-06-13 13:12:13,0.75,,
SPY250613P00600000,2025-06-13 13:12:13,1.13,,
SPY250613P00601000,2025-06-13 13:12:13,1.68,,
SPY250613P00599000,2025-06-13 13:12:17,0.78,,
SPY250613P00600000,2025-06-13 13:12:17,1.12,,
SPY250613P00601000,2025-06-13 13:12:17,1.65,,
SPY250613P00599000,2025-06-13 13:12:21,0.75,,
SPY250613P00600000,2025-06-13 13:12:21,1.09,,
SPY250613P00601000,2025-06-13 13:12:21,1.66,,
SPY250613P00599000,2025-06-13 13:12:25,0.74,,
SPY250613P00600000,2025-06-13 13:12:25,1.14,,
SPY250613P00601000,2025-06-13 13:12:25,1.61,,
SPY250613P00599000,2025-06-13 13:12:30,0.72,,
SPY250613P00600000,2025-06-13 13:12:30,1.1,,
SPY250613P00601000,2025-06-13 13:12:30,1.639,,
SPY250613P00599000,2025-06-13 13:12:34,0.77,,
SPY250613P00600000,2025-06-13 13:12:34,1.11,,
SPY250613P00601000,2025-06-13 13:12:34,1.68,,
SPY250613P00599000,2025-06-13 13:12:38,0.72,,
SPY250613P00600000,2025-06-13 13:12:38,1.13,,
SPY250613P00601000,2025-06-13 13:12:38,1.6,,
SPY250613P00599000,2025-06-13 13:12:43,0.7,,
SPY250613P00600000,2025-06-13 13:12:43,1.12,,
SPY250613P00601000,2025-06-13 13:12:43,1.65,,
SPY250613P00599000,2025-06-13 13:12:48,0.7,,
SPY250613P00600000,2025-06-13 13:12:48,1.12,,
SPY250613P00601000,2025-06-13 13:12:48,1.61,,
SPY250613P00599000,2025-06-13 13:12:52,0.74,,
SPY250613P00600000,2025-06-13 13:12:52,1.12,,
SPY250613P00601000,2025-06-13 13:12:52,1.66,,
SPY250613P00599000,2025-06-13 13:12:56,0.64,,
SPY250613P00600000,2025-06-13 13:12:56,1.03,,
SPY250613P00601000,2025-06-13 13:12:56,1.57,,
SPY250613P00599000,2025-06-13 13:13:00,0.65,,
SPY250613P00600000,2025-06-13 13:13:00,1.0,,
SPY250613P00601000,2025-06-13 13:13:00,1.44,,
SPY250613P00599000,2025-06-13 13:13:04,0.61,,
SPY250613P00600000,2025-06-13 13:13:04,0.94,,
SPY250613P00601000,2025-06-13 13:13:04,1.46,,
SPY250613P00599000,2025-06-13 13:13:08,0.62,,
SPY250613P00600000,2025-06-13 13:13:08,0.91,,
SPY250613P00601000,2025-06-13 13:13:08,1.43,,
SPY250613P00599000,2025-06-13 13:13:12,0.61,,
SPY250613P00600000,2025-06-13 13:13:12,0.9,,
SPY250613P00601000,2025-06-13 13:13:12,1.39,,
SPY250613P00599000,2025-06-13 13:13:17,0.56,,
SPY250613P00600000,2025-06-13 13:13:17,0.94,,
SPY250613P00601000,2025-06-13 13:13:17,1.38,,
SPY250613P00599000,2025-06-13 13:13:21,0.6,,
SPY250613P00600000,2025-06-13 13:13:21,0.91,,
SPY250613P00601000,2025-06-13 13:13:21,1.35,,
SPY250613P00599000,2025-06-13 13:13:25,0.59,,
SPY250613P00600000,2025-06-13 13:13:25,0.88,,
SPY250613P00601000,2025-06-13 13:13:25,1.34,,
SPY250613P00599000,2025-06-13 13:13:29,0.55,,
SPY250613P00600000,2025-06-13 13:13:29,0.86,,
SPY250613P00601000,2025-06-13 13:13:29,1.34,,
SPY250613P00599000,2025-06-13 13:13:33,0.54,,
SPY250613P00600000,2025-06-13 13:13:33,0.84,,
SPY250613P00601000,2025-06-13 13:13:33,1.3,,
SPY250613P00599000,2025-06-13 13:13:37,0.57,,
SPY250613P00600000,2025-06-13 13:13:37,0.84,,
SPY250613P00601000,2025-06-13 13:13:37,1.3,,
SPY250613P00599000,2025-06-13 13:13:41,0.57,,
SPY250613P00600000,2025-06-13 13:13:41,0.869,,
SPY250613P00601000,2025-06-13 13:13:41,1.33,,
SPY250613P00599000,2025-06-13 13:13:45,0.56,,
SPY250613P00600000,2025-06-13 13:13:45,0.869,,
SPY250613P00601000,2025-06-13 13:13:45,1.32,,
SPY250613P00599000,2025-06-13 13:13:49,0.56,,
SPY250613P00600000,2025-06-13 13:13:49,0.88,,
SPY250613P00601000,2025-06-13 13:13:49,1.35,,
SPY250613P00599000,2025-06-13 13:13:53,0.52,,
SPY250613P00600000,2025-06-13 13:13:53,0.83,,
SPY250613P00601000,2025-06-13 13:13:53,1.32,,
SPY250613P00599000,2025-06-13 13:13:57,0.52,,
SPY250613P00600000,2025-06-13 13:13:57,0.84,,
SPY250613P00601000,2025-06-13 13:13:57,1.32,,
SPY250613P00599000,2025-06-13 13:14:01,0.52,,
SPY250613P00600000,2025-06-13 13:14:01,0.89,,
SPY250613P00601000,2025-06-13 13:14:01,1.37,,
SPY250613P00599000,2025-06-13 13:14:05,0.53,,
SPY250613P00600000,2025-06-13 13:14:05,0.86,,
SPY250613P00601000,2025-06-13 13:14:05,1.43,,
SPY250613P00599000,2025-06-13 13:14:09,0.63,,
SPY250613P00600000,2025-06-13 13:14:09,0.98,,
SPY250613P00601000,2025-06-13 13:14:09,1.43,,
SPY250613P00599000,2025-06-13 13:14:13,0.59,,
SPY250613P00600000,2025-06-13 13:14:13,0.95,,
SPY250613P00601000,2025-06-13 13:14:13,1.45,,
SPY250613P00599000,2025-06-13 13:14:17,0.66,,
SPY250613P00600000,2025-06-13 13:14:17,0.99,,
SPY250613P00601000,2025-06-13 13:14:17,1.52,,
SPY250613P00599000,2025-06-13 13:14:21,0.64,,
SPY250613P00600000,2025-06-13 13:14:21,0.98,,
SPY250613P00601000,2025-06-13 13:14:21,1.44,,
SPY250613P00599000,2025-06-13 13:14:25,0.64,,
SPY250613P00600000,2025-06-13 13:14:25,0.94,,
SPY250613P00601000,2025-06-13 13:14:25,1.44,,
SPY250613P00599000,2025-06-13 13:14:29,0.65,,
SPY250613P00600000,2025-06-13 13:14:29,0.94,,
SPY250613P00601000,2025-06-13 13:14:29,1.45,,
SPY250613P00599000,2025-06-13 13:14:33,0.6,,
SPY250613P00600000,2025-06-13 13:14:33,1.0,,
SPY250613P00601000,2025-06-13 13:14:33,1.46,,
SPY250613P00599000,2025-06-13 13:14:38,0.62,,
SPY250613P00600000,2025-06-13 13:14:38,1.01,,
SPY250613P00601000,2025-06-13 13:14:38,1.47,,
SPY250613P00599000,2025-06-13 13:14:42,0.61,,
SPY250613P00600000,2025-06-13 13:14:42,0.99,,
SPY250613P00601000,2025-06-13 13:14:42,1.44,,
SPY250613P00599000,2025-06-13 13:14:46,0.65,,
SPY250613P00600000,2025-06-13 13:14:46,0.96,,
SPY250613P00601000,2025-06-13 13:14:46,1.46,,
SPY250613P00599000,2025-06-13 13:14:50,0.62,,
SPY250613P00600000,2025-06-13 13:14:50,1.0,,
SPY250613P00601000,2025-06-13 13:14:50,1.5,,
SPY250613P00599000,2025-06-13 13:14:54,0.67,,
SPY250613P00600000,2025-06-13 13:14:54,1.01,,
SPY250613P00601000,2025-06-13 13:14:54,1.5,,
SPY250613P00599000,2025-06-13 13:14:58,0.68,,
SPY250613P00600000,2025-06-13 13:14:58,1.0,,
SPY250613P00601000,2025-06-13 13:14:58,1.5,,
SPY250613P00599000,2025-06-13 13:15:02,0.7,,
SPY250613P00600000,2025-06-13 13:15:02,1.07,,
SPY250613P00601000,2025-06-13 13:15:02,1.59,,
SPY250613P00599000,2025-06-13 13:15:06,0.72,,
SPY250613P00600000,2025-06-13 13:15:06,1.08,,
SPY250613P00601000,2025-06-13 13:15:06,1.57,,
SPY250613P00599000,2025-06-13 13:15:10,0.73,,
SPY250613P00600000,2025-06-13 13:15:10,1.05,,
SPY250613P00601000,2025-06-13 13:15:10,1.62,,
SPY250613P00599000,2025-06-13 13:15:14,0.72,,
SPY250613P00600000,2025-06-13 13:15:14,1.03,,
SPY250613P00601000,2025-06-13 13:15:14,1.54,,
SPY250613P00599000,2025-06-13 13:15:18,0.69,,
SPY250613P00600000,2025-06-13 13:15:18,1.1,,
SPY250613P00601000,2025-06-13 13:15:18,1.59,,
SPY250613P00599000,2025-06-13 13:15:22,0.69,,
SPY250613P00600000,2025-06-13 13:15:22,1.09,,
SPY250613P00601000,2025-06-13 13:15:22,1.63,,
SPY250613P00599000,2025-06-13 13:15:26,0.74,,
SPY250613P00600000,2025-06-13 13:15:26,1.07,,
SPY250613P00601000,2025-06-13 13:15:26,1.639,,
SPY250613P00599000,2025-06-13 13:15:30,0.73,,
SPY250613P00600000,2025-06-13 13:15:30,1.06,,
SPY250613P00601000,2025-06-13 13:15:30,1.58,,
SPY250613P00599000,2025-06-13 13:15:34,0.69,,
SPY250613P00600000,2025-06-13 13:15:34,1.1,,
SPY250613P00601000,2025-06-13 13:15:34,1.57,,
SPY250613P00599000,2025-06-13 13:15:38,0.7,,
SPY250613P00600000,2025-06-13 13:15:38,1.13,,
SPY250613P00601000,2025-06-13 13:15:38,1.68,,
SPY250613P00599000,2025-06-13 13:15:43,0.7,,
SPY250613P00600000,2025-06-13 13:15:43,1.1,,
SPY250613P00601000,2025-06-13 13:15:43,1.61,,
SPY250613P00599000,2025-06-13 13:15:47,0.72,,
SPY250613P00600000,2025-06-13 13:15:47,1.1,,
SPY250613P00601000,2025-06-13 13:15:47,1.639,,
SPY250613P00599000,2025-06-13 13:15:51,0.78,,
SPY250613P00600000,2025-06-13 13:15:51,1.12,,
SPY250613P00601000,2025-06-13 13:15:51,1.68,,
SPY250613P00599000,2025-06-13 13:15:55,0.77,,
SPY250613P00600000,2025-06-13 13:15:55,1.18,,
SPY250613P00601000,2025-06-13 13:15:55,1.78,,
SPY250613P00599000,2025-06-13 13:15:59,0.77,,
SPY250613P00600000,2025-06-13 13:15:59,1.22,,
SPY250613P00601000,2025-06-13 13:15:59,1.77,,
SPY250613P00599000,2025-06-13 13:16:03,0.85,,
SPY250613P00600000,2025-06-13 13:16:03,1.23,,
SPY250613P00601000,2025-06-13 13:16:03,1.8,,
SPY250613P00599000,2025-06-13 13:16:07,0.819,,
SPY250613P00600000,2025-06-13 13:16:07,1.23,,
SPY250613P00601000,2025-06-13 13:16:07,1.75,,
SPY250613P00599000,2025-06-13 13:16:11,0.85,,
SPY250613P00600000,2025-06-13 13:16:11,1.33,,
SPY250613P00601000,2025-06-13 13:16:11,1.91,,
SPY250613P00599000,2025-06-13 13:16:15,0.85,,
SPY250613P00600000,2025-06-13 13:16:15,1.32,,
SPY250613P00601000,2025-06-13 13:16:15,1.889,,
SPY250613P00599000,2025-06-13 13:16:19,0.91,,
SPY250613P00600000,2025-06-13 13:16:19,1.43,,
SPY250613P00601000,2025-06-13 13:16:19,2.05,,
SPY250613P00599000,2025-06-13 13:16:23,1.0,,
SPY250613P00600000,2025-06-13 13:16:23,1.46,,
SPY250613P00601000,2025-06-13 13:16:23,2.06,,
SPY250613P00599000,2025-06-13 13:16:27,1.01,,
SPY250613P00600000,2025-06-13 13:16:27,1.5,,
SPY250613P00601000,2025-06-13 13:16:27,2.15,,
SPY250613P00599000,2025-06-13 13:16:31,0.99,,
SPY250613P00600000,2025-06-13 13:16:31,1.45,,
SPY250613P00601000,2025-06-13 13:16:31,2.09,,
SPY250613P00599000,2025-06-13 13:16:35,0.99,,
SPY250613P00600000,2025-06-13 13:16:35,1.42,,
SPY250613P00601000,2025-06-13 13:16:35,2.02,,
SPY250613P00599000,2025-06-13 13:16:39,1.01,,
SPY250613P00600000,2025-06-13 13:16:39,1.47,,
SPY250613P00601000,2025-06-13 13:16:39,2.08,,
SPY250613P00599000,2025-06-13 13:16:43,1.03,,
SPY250613P00600000,2025-06-13 13:16:43,1.43,,
SPY250613P00601000,2025-06-13 13:16:43,2.039,,
SPY250613P00599000,2025-06-13 13:16:47,0.969,,
SPY250613P00600000,2025-06-13 13:16:47,1.5,,
SPY250613P00601000,2025-06-13 13:16:47,2.16,,
SPY250613P00599000,2025-06-13 13:16:51,0.969,,
SPY250613P00600000,2025-06-13 13:16:51,1.49,,
SPY250613P00601000,2025-06-13 13:16:51,2.07,,
SPY250613P00599000,2025-06-13 13:16:55,1.03,,
SPY250613P00600000,2025-06-13 13:16:55,1.5,,
SPY250613P00601000,2025-06-13 13:16:55,2.14,,
SPY250613P00599000,2025-06-13 13:17:00,1.04,,
SPY250613P00600000,2025-06-13 13:17:00,1.48,,
SPY250613P00601000,2025-06-13 13:17:00,2.16,,
SPY250613P00599000,2025-06-13 13:17:04,1.01,,
SPY250613P00600000,2025-06-13 13:17:04,1.54,,
SPY250613P00601000,2025-06-13 13:17:04,2.14,,
SPY250613P00599000,2025-06-13 13:17:08,1.07,,
SPY250613P00600000,2025-06-13 13:17:08,1.46,,
SPY250613P00601000,2025-06-13 13:17:08,2.12,,
SPY250613P00599000,2025-06-13 13:17:12,0.99,,
SPY250613P00600000,2025-06-13 13:17:12,1.4,,
SPY250613P00601000,2025-06-13 13:17:12,2.03,,
SPY250613P00599000,2025-06-13 13:17:16,0.93,,
SPY250613P00600000,2025-06-13 13:17:16,1.29,,
SPY250613P00601000,2025-06-13 13:17:16,1.86,,
SPY250613P00599000,2025-06-13 13:17:20,0.81,,
SPY250613P00600000,2025-06-13 13:17:20,1.27,,
SPY250613P00601000,2025-06-13 13:17:20,1.83,,
SPY250613P00599000,2025-06-13 13:17:24,0.81,,
SPY250613P00600000,2025-06-13 13:17:24,1.27,,
SPY250613P00601000,2025-06-13 13:17:24,1.78,,
SPY250613P00599000,2025-06-13 13:17:28,0.81,,
SPY250613P00600000,2025-06-13 13:17:28,1.25,,
SPY250613P00601000,2025-06-13 13:17:28,1.81,,
SPY250613P00599000,2025-06-13 13:17:32,0.86,,
SPY250613P00600000,2025-06-13 13:17:32,1.23,,
SPY250613P00601000,2025-06-13 13:17:32,1.8,,
SPY250613P00599000,2025-06-13 13:17:36,0.86,,
SPY250613P00600000,2025-06-13 13:17:36,1.27,,
SPY250613P00601000,2025-06-13 13:17:36,1.78,,
SPY250613P00599000,2025-06-13 13:17:40,0.81,,
SPY250613P00600000,2025-06-13 13:17:40,1.22,,
SPY250613P00601000,2025-06-13 13:17:40,1.85,,
SPY250613P00599000,2025-06-13 13:17:44,0.83,,
SPY250613P00600000,2025-06-13 13:17:44,1.23,,
SPY250613P00601000,2025-06-13 13:17:44,1.81,,
SPY250613P00599000,2025-06-13 13:17:49,0.83,,
SPY250613P00600000,2025-06-13 13:17:49,1.28,,
SPY250613P00601000,2025-06-13 13:17:49,1.81,,
SPY250613P00599000,2025-06-13 13:17:53,0.869,,
SPY250613P00600000,2025-06-13 13:17:53,1.32,,
SPY250613P00601000,2025-06-13 13:17:53,1.86,,
SPY250613P00599000,2025-06-13 13:17:57,0.869,,
SPY250613P00600000,2025-06-13 13:17:57,1.3,,
SPY250613P00601000,2025-06-13 13:17:57,1.86,,
SPY250613P00599000,2025-06-13 13:18:01,0.86,,
SPY250613P00600000,2025-06-13 13:18:01,1.27,,
SPY250613P00601000,2025-06-13 13:18:01,1.83,,
SPY250613P00599000,2025-06-13 13:18:05,0.81,,
SPY250613P00600000,2025-06-13 13:18:05,1.27,,
SPY250613P00601000,2025-06-13 13:18:05,1.839,,
SPY250613P00599000,2025-06-13 13:18:09,0.75,,
SPY250613P00600000,2025-06-13 13:18:09,1.1,,
SPY250613P00601000,2025-06-13 13:18:09,1.689,,
SPY250613P00599000,2025-06-13 13:18:13,0.75,,
SPY250613P00600000,2025-06-13 13:18:13,1.13,,
SPY250613P00601000,2025-06-13 13:18:13,1.71,,
SPY250613P00599000,2025-06-13 13:18:17,0.77,,
SPY250613P00600000,2025-06-13 13:18:17,1.17,,
SPY250613P00601000,2025-06-13 13:18:17,1.73,,
SPY250613P00599000,2025-06-13 13:18:21,0.83,,
SPY250613P00600000,2025-06-13 13:18:21,1.21,,
SPY250613P00601000,2025-06-13 13:18:21,1.78,,
SPY250613P00599000,2025-06-13 13:18:25,0.78,,
SPY250613P00600000,2025-06-13 13:18:25,1.19,,
SPY250613P00601000,2025-06-13 13:18:25,1.75,,
SPY250613P00599000,2025-06-13 13:18:29,0.78,,
SPY250613P00600000,2025-06-13 13:18:29,1.22,,
SPY250613P00601000,2025-06-13 13:18:29,1.77,,
SPY250613P00599000,2025-06-13 13:18:33,0.8,,
SPY250613P00600000,2025-06-13 13:18:33,1.2,,
SPY250613P00601000,2025-06-13 13:18:33,1.76,,
SPY250613P00599000,2025-06-13 13:18:37,0.8,,
SPY250613P00600000,2025-06-13 13:18:37,1.19,,
SPY250613P00601000,2025-06-13 13:18:37,1.8,,
SPY250613P00599000,2025-06-13 13:18:41,0.84,,
SPY250613P00600000,2025-06-13 13:18:41,1.25,,
SPY250613P00601000,2025-06-13 13:18:41,1.8,,
SPY250613P00599000,2025-06-13 13:18:45,0.85,,
SPY250613P00600000,2025-06-13 13:18:45,1.26,,
SPY250613P00601000,2025-06-13 13:18:45,1.81,,
SPY250613P00599000,2025-06-13 13:18:49,0.869,,
SPY250613P00600000,2025-06-13 13:18:49,1.24,,
SPY250613P00601000,2025-06-13 13:18:49,1.8,,
SPY250613P00599000,2025-06-13 13:18:53,0.81,,
SPY250613P00600000,2025-06-13 13:18:53,1.24,,
SPY250613P00601000,2025-06-13 13:18:53,1.789,,
SPY250613P00599000,2025-06-13 13:18:57,0.8,,
SPY250613P00600000,2025-06-13 13:18:57,1.21,,
SPY250613P00601000,2025-06-13 13:18:57,1.76,,
SPY250613P00599000,2025-06-13 13:19:02,0.79,,
SPY250613P00600000,2025-06-13 13:19:02,1.25,,
SPY250613P00601000,2025-06-13 13:19:02,1.76,,
SPY250613P00599000,2025-06-13 13:19:06,0.79,,
SPY250613P00600000,2025-06-13 13:19:06,1.21,,
SPY250613P00601000,2025-06-13 13:19:06,1.81,,
SPY250613P00599000,2025-06-13 13:19:10,0.819,,
SPY250613P00600000,2025-06-13 13:19:10,1.24,,
SPY250613P00601000,2025-06-13 13:19:10,1.81,,
SPY250613P00599000,2025-06-13 13:19:14,0.819,,
SPY250613P00600000,2025-06-13 13:19:14,1.24,,
SPY250613P00601000,2025-06-13 13:19:14,1.8,,
SPY250613P00599000,2025-06-13 13:19:18,0.819,,
SPY250613P00600000,2025-06-13 13:19:18,1.32,,
SPY250613P00601000,2025-06-13 13:19:18,1.9,,
SPY250613P00599000,2025-06-13 13:19:22,0.81,,
SPY250613P00600000,2025-06-13 13:19:22,1.27,,
SPY250613P00601000,2025-06-13 13:19:22,1.83,,
SPY250613P00599000,2025-06-13 13:19:26,0.85,,
SPY250613P00600000,2025-06-13 13:19:26,1.23,,
SPY250613P00601000,2025-06-13 13:19:26,1.86,,
SPY250613P00599000,2025-06-13 13:19:30,0.869,,
SPY250613P00600000,2025-06-13 13:19:30,1.29,,
SPY250613P00601000,2025-06-13 13:19:30,1.889,,
SPY250613P00599000,2025-06-13 13:19:34,0.869,,
SPY250613P00600000,2025-06-13 13:19:34,1.3,,
SPY250613P00601000,2025-06-13 13:19:34,1.889,,
SPY250613P00599000,2025-06-13 13:19:38,0.88,,
SPY250613P00600000,2025-06-13 13:19:38,1.26,,
SPY250613P00601000,2025-06-13 13:19:38,1.8,,
SPY250613P00599000,2025-06-13 13:19:42,0.86,,
SPY250613P00600000,2025-06-13 13:19:42,1.28,,
SPY250613P00601000,2025-06-13 13:19:42,1.8,,
SPY250613P00599000,2025-06-13 13:19:46,0.86,,
SPY250613P00600000,2025-06-13 13:19:46,1.24,,
SPY250613P00601000,2025-06-13 13:19:46,1.81,,
SPY250613P00599000,2025-06-13 13:19:50,0.85,,
SPY250613P00600000,2025-06-13 13:19:50,1.26,,
SPY250613P00601000,2025-06-13 13:19:50,1.82,,
SPY250613P00599000,2025-06-13 13:19:54,0.819,,
SPY250613P00600000,2025-06-13 13:19:54,1.27,,
SPY250613P00601000,2025-06-13 13:19:54,1.789,,
SPY250613P00599000,2025-06-13 13:19:58,0.819,,
SPY250613P00600000,2025-06-13 13:19:58,1.26,,
SPY250613P00601000,2025-06-13 13:19:58,1.82,,
SPY250613P00599000,2025-06-13 13:20:02,0.85,,
SPY250613P00600000,2025-06-13 13:20:02,1.27,,
SPY250613P00601000,2025-06-13 13:20:02,1.839,,
SPY250613P00599000,2025-06-13 13:20:06,0.78,,
SPY250613P00600000,2025-06-13 13:20:06,1.17,,
SPY250613P00601000,2025-06-13 13:20:06,1.77,,
SPY250613P00599000,2025-06-13 13:20:10,0.79,,
SPY250613P00600000,2025-06-13 13:20:10,1.15,,
SPY250613P00601000,2025-06-13 13:20:10,1.71,,
SPY250613P00599000,2025-06-13 13:20:14,0.75,,
SPY250613P00600000,2025-06-13 13:20:14,1.09,,
SPY250613P00601000,2025-06-13 13:20:14,1.62,,
SPY250613P00599000,2025-06-13 13:20:18,0.68,,
SPY250613P00600000,2025-06-13 13:20:18,1.09,,
SPY250613P00601000,2025-06-13 13:20:18,1.61,,
SPY250613P00599000,2025-06-13 13:20:22,0.72,,
SPY250613P00600000,2025-06-13 13:20:22,1.05,,
SPY250613P00601000,2025-06-13 13:20:22,1.639,,
SPY250613P00599000,2025-06-13 13:20:26,0.66,,
SPY250613P00600000,2025-06-13 13:20:26,1.01,,
SPY250613P00601000,2025-06-13 13:20:26,1.57,,
SPY250613P00599000,2025-06-13 13:20:30,0.7,,
SPY250613P00600000,2025-06-13 13:20:30,1.09,,
SPY250613P00601000,2025-06-13 13:20:30,1.6,,
SPY250613P00599000,2025-06-13 13:20:35,0.74,,
SPY250613P00600000,2025-06-13 13:20:35,1.08,,
SPY250613P00601000,2025-06-13 13:20:35,1.61,,
SPY250613P00599000,2025-06-13 13:20:39,0.73,,
SPY250613P00600000,2025-06-13 13:20:39,1.07,,
SPY250613P00601000,2025-06-13 13:20:39,1.59,,
SPY250613P00599000,2025-06-13 13:20:43,0.7,,
SPY250613P00600000,2025-06-13 13:20:43,1.05,,
SPY250613P00601000,2025-06-13 13:20:43,1.6,,
SPY250613P00599000,2025-06-13 13:20:47,0.7,,
SPY250613P00600000,2025-06-13 13:20:47,1.019,,
SPY250613P00601000,2025-06-13 13:20:47,1.56,,
SPY250613P00599000,2025-06-13 13:20:51,0.69,,
SPY250613P00600000,2025-06-13 13:20:51,1.05,,
SPY250613P00601000,2025-06-13 13:20:51,1.53,,
SPY250613P00599000,2025-06-13 13:20:55,0.65,,
SPY250613P00600000,2025-06-13 13:20:55,1.05,,
SPY250613P00601000,2025-06-13 13:20:55,1.56,,
SPY250613P00599000,2025-06-13 13:20:59,0.62,,
SPY250613P00600000,2025-06-13 13:20:59,0.969,,
SPY250613P00601000,2025-06-13 13:20:59,1.55,,
SPY250613P00599000,2025-06-13 13:21:03,0.56,,
SPY250613P00600000,2025-06-13 13:21:03,0.869,,
SPY250613P00601000,2025-06-13 13:21:03,1.37,,
SPY250613P00599000,2025-06-13 13:21:07,0.56,,
SPY250613P00600000,2025-06-13 13:21:07,0.869,,
SPY250613P00601000,2025-06-13 13:21:07,1.35,,
SPY250613P00599000,2025-06-13 13:21:11,0.509,,
SPY250613P00600000,2025-06-13 13:21:11,0.85,,
SPY250613P00601000,2025-06-13 13:21:11,1.27,,
SPY250613P00599000,2025-06-13 13:21:15,0.57,,
SPY250613P00600000,2025-06-13 13:21:15,0.91,,
SPY250613P00601000,2025-06-13 13:21:15,1.39,,
SPY250613P00599000,2025-06-13 13:21:19,0.57,,
SPY250613P00600000,2025-06-13 13:21:19,0.89,,
SPY250613P00601000,2025-06-13 13:21:19,1.31,,
SPY250613P00599000,2025-06-13 13:21:23,0.58,,
SPY250613P00600000,2025-06-13 13:21:23,0.89,,
SPY250613P00601000,2025-06-13 13:21:23,1.38,,
SPY250613P00599000,2025-06-13 13:21:27,0.57,,
SPY250613P00600000,2025-06-13 13:21:27,0.88,,
SPY250613P00601000,2025-06-13 13:21:27,1.36,,
SPY250613P00599000,2025-06-13 13:21:31,0.6,,
SPY250613P00600000,2025-06-13 13:21:31,0.88,,
SPY250613P00601000,2025-06-13 13:21:31,1.43,,
SPY250613P00599000,2025-06-13 13:21:35,0.58,,
SPY250613P00600000,2025-06-13 13:21:35,0.9,,
SPY250613P00601000,2025-06-13 13:21:35,1.43,,
SPY250613P00599000,2025-06-13 13:21:40,0.56,,
SPY250613P00600000,2025-06-13 13:21:40,0.88,,
SPY250613P00601000,2025-06-13 13:21:40,1.33,,
SPY250613P00599000,2025-06-13 13:21:44,0.54,,
SPY250613P00600000,2025-06-13 13:21:44,0.9,,
SPY250613P00601000,2025-06-13 13:21:44,1.37,,
SPY250613P00599000,2025-06-13 13:21:48,0.56,,
SPY250613P00600000,2025-06-13 13:21:48,0.93,,
SPY250613P00601000,2025-06-13 13:21:48,1.37,,
SPY250613P00599000,2025-06-13 13:21:52,0.56,,
SPY250613P00600000,2025-06-13 13:21:52,0.919,,
SPY250613P00601000,2025-06-13 13:21:52,1.39,,
SPY250613P00599000,2025-06-13 13:21:56,0.59,,
SPY250613P00600000,2025-06-13 13:21:56,0.86,,
SPY250613P00601000,2025-06-13 13:21:56,1.34,,
SPY250613P00599000,2025-06-13 13:22:00,0.55,,
SPY250613P00600000,2025-06-13 13:22:00,0.89,,
SPY250613P00601000,2025-06-13 13:22:00,1.36,,
SPY250613P00599000,2025-06-13 13:22:04,0.58,,
SPY250613P00600000,2025-06-13 13:22:04,0.9,,
SPY250613P00601000,2025-06-13 13:22:04,1.37,,
SPY250613P00599000,2025-06-13 13:22:08,0.55,,
SPY250613P00600000,2025-06-13 13:22:08,0.86,,
SPY250613P00601000,2025-06-13 13:22:08,1.35,,
SPY250613P00599000,2025-06-13 13:22:12,0.61,,
SPY250613P00600000,2025-06-13 13:22:12,0.9,,
SPY250613P00601000,2025-06-13 13:22:12,1.4,,
SPY250613P00599000,2025-06-13 13:22:16,0.59,,
SPY250613P00600000,2025-06-13 13:22:16,0.93,,
SPY250613P00601000,2025-06-13 13:22:16,1.47,,
SPY250613P00599000,2025-06-13 13:22:20,0.58,,
SPY250613P00600000,2025-06-13 13:22:20,0.919,,
SPY250613P00601000,2025-06-13 13:22:20,1.41,,
SPY250613P00599000,2025-06-13 13:22:24,0.61,,
SPY250613P00600000,2025-06-13 13:22:24,0.95,,
SPY250613P00601000,2025-06-13 13:22:24,1.48,,
SPY250613P00599000,2025-06-13 13:22:28,0.62,,
SPY250613P00600000,2025-06-13 13:22:28,1.03,,
SPY250613P00601000,2025-06-13 13:22:28,1.54,,
SPY250613P00599000,2025-06-13 13:22:32,0.64,,
SPY250613P00600000,2025-06-13 13:22:32,0.99,,
SPY250613P00601000,2025-06-13 13:22:32,1.55,,
SPY250613P00599000,2025-06-13 13:22:36,0.69,,
SPY250613P00600000,2025-06-13 13:22:36,1.03,,
SPY250613P00601000,2025-06-13 13:22:36,1.59,,
SPY250613P00599000,2025-06-13 13:22:40,0.64,,
SPY250613P00600000,2025-06-13 13:22:40,0.98,,
